编号,表面位移_mm,原始速度_mm_h,Hampel瞬时跳变标记,清洗后速度_mm_h,6h平滑速度_mm_h
5767,183.744,0.6480000000000246,False,0.6480000000000246,0.5820000000000505
5768,183.829,0.5100000000000477,False,0.5100000000000477,0.5460000000000491
5769,183.977,0.8879999999999768,False,0.8879999999999768,0.5460000000000491
5770,184.238,1.565999999999974,False,1.565999999999974,0.5820000000000505
5771,184.192,-0.2759999999999536,False,-0.2759999999999536,0.5820000000000505
5772,184.037,-0.9300000000000068,False,-0.9300000000000068,0.5460000000000491
5773,184.296,1.5539999999999168,False,1.5539999999999168,0.5820000000000505
5774,184.247,-0.29399999999986903,False,-0.29399999999986903,0.5460000000000491
5775,184.297,0.2999999999998977,False,0.2999999999998977,0.5460000000000491
5776,184.315,0.10800000000000409,False,0.10800000000000409,0.5070000000000334
5777,184.427,0.6719999999999686,False,0.6719999999999686,0.5460000000000491
5778,184.337,-0.5400000000000205,False,-0.5400000000000205,0.5070000000000334
5779,184.552,1.2900000000000205,False,1.2900000000000205,0.5460000000000491
5780,184.643,0.5460000000000491,False,0.5460000000000491,0.5280000000000484
5781,184.606,-0.22200000000003683,False,-0.22200000000003683,0.5070000000000334
5782,184.683,0.4619999999999891,False,0.4619999999999891,0.5070000000000334
5783,184.633,-0.2999999999998977,False,-0.2999999999998977,0.5040000000000191
5784,184.777,0.8639999999998622,False,0.8639999999998622,0.5070000000000334
5785,184.879,0.6120000000000232,False,0.6120000000000232,0.5070000000000334
5786,184.927,0.2880000000000109,False,0.2880000000000109,0.5070000000000334
5787,185.06,0.7980000000000587,False,0.7980000000000587,0.5070000000000334
5788,185.148,0.5279999999999632,False,0.5279999999999632,0.5190000000000055
5789,185.061,-0.5219999999999345,False,-0.5219999999999345,0.5190000000000055
5790,185.118,0.3419999999999277,False,0.3419999999999277,0.5070000000000334
5791,185.082,-0.21600000000000819,False,-0.21600000000000819,0.4830000000000041
5792,185.193,0.6660000000001105,False,0.6660000000001105,0.5070000000000334
5793,185.299,0.6359999999999673,False,0.6359999999999673,0.5070000000000334
5794,185.422,0.7379999999999427,False,0.7379999999999427,0.5190000000000055
5795,185.399,-0.1379999999999768,False,-0.1379999999999768,0.5070000000000334
5796,185.505,0.6359999999999673,False,0.6359999999999673,0.5070000000000334
5797,185.414,-0.5460000000000491,False,-0.5460000000000491,0.5070000000000334
5798,185.644,1.3800000000001091,False,1.3800000000001091,0.5070000000000334
5799,185.617,-0.1620000000000914,False,-0.1620000000000914,0.4860000000000184
5800,185.94,1.938000000000045,False,1.938000000000045,0.5190000000000055
5801,189.395,20.730000000000075,True,0.3419999999999277,0.4860000000000184
5802,186.11,-19.70999999999998,True,0.3419999999999277,0.4860000000000184
5803,185.916,-1.164000000000101,False,-1.164000000000101,0.4019999999999584
5804,186.131,1.2900000000000205,False,1.2900000000000205,0.4019999999999584
5805,185.874,-1.54200000000003,False,-1.54200000000003,0.3419999999999277
5806,186.314,2.6399999999999864,False,2.6399999999999864,0.3419999999999277
5807,186.261,-0.31799999999998363,False,-0.31799999999998363,0.3419999999999277
5808,186.159,-0.6120000000000232,False,-0.6120000000000232,0.3419999999999277
5809,186.429,1.6200000000000614,False,1.6200000000000614,0.3419999999999277
5810,186.359,-0.4199999999999591,False,-0.4199999999999591,0.3419999999999277
5811,186.445,0.5159999999999059,False,0.5159999999999059,0.4019999999999584
5812,182.706,-22.434000000000026,True,0.26999999999992497,0.4019999999999584
5813,186.736,24.180000000000007,True,0.09000000000008868,0.3419999999999277
5814,186.698,-0.22799999999989495,False,-0.22799999999989495,0.3419999999999277
5815,186.507,-1.146000000000015,False,-1.146000000000015,0.3419999999999277
5816,186.799,1.7520000000000095,False,1.7520000000000095,0.3419999999999277
5817,186.749,-0.3000000000000682,False,-0.3000000000000682,0.3419999999999277
5818,186.964,1.2900000000000205,False,1.2900000000000205,0.3419999999999277
5819,187.009,0.26999999999992497,False,0.26999999999992497,0.3419999999999277
5820,187.024,0.09000000000008868,False,0.09000000000008868,0.3149999999999693
5821,187.103,0.4740000000000464,False,0.4740000000000464,0.3149999999999693
5822,186.993,-0.6600000000000819,False,-0.6600000000000819,0.30599999999992633
5823,187.37,2.2620000000000573,False,2.2620000000000573,0.30599999999992633
5824,187.329,-0.2459999999999809,False,-0.2459999999999809,0.26999999999992497
5825,187.386,0.3419999999999277,False,0.3419999999999277,0.30599999999992633
5826,187.464,0.46800000000001774,False,0.46800000000001774,0.30599999999992633
5827,187.291,-1.038000000000011,False,-1.038000000000011,0.30599999999992633
5828,187.658,2.2019999999999413,False,2.2019999999999413,0.30599999999992633
5829,187.586,-0.43199999999984584,False,-0.43199999999984584,0.26999999999992497
5830,187.733,0.8819999999999482,False,0.8819999999999482,0.26999999999992497
5831,187.742,0.05399999999991678,False,0.05399999999991678,0.26999999999992497
5832,187.698,-0.2639999999998963,False,-0.2639999999998963,0.18000000000000682
5833,187.843,0.8699999999998909,False,0.8699999999998909,0.26999999999992497
5834,187.958,0.6900000000000546,False,0.6900000000000546,0.26999999999992497
5835,188.051,0.5579999999999359,False,0.5579999999999359,0.30599999999992633
5836,188.068,0.10200000000014597,False,0.10200000000014597,0.26999999999992497
5837,188.167,0.5939999999999372,False,0.5939999999999372,0.26999999999992497
5838,188.21,0.2580000000000382,False,0.2580000000000382,0.2639999999999816
5839,188.192,-0.10800000000000409,False,-0.10800000000000409,0.2639999999999816
5840,188.416,1.3439999999999372,False,1.3439999999999372,0.2639999999999816
5841,188.475,0.353999999999985,False,0.353999999999985,0.26999999999992497
5842,188.457,-0.10800000000000409,False,-0.10800000000000409,0.2639999999999816
5843,188.706,1.4939999999999714,False,1.4939999999999714,0.26999999999992497
5844,188.692,-0.0839999999998895,False,-0.0839999999998895,0.26999999999992497
5845,188.798,0.6359999999999673,False,0.6359999999999673,0.26999999999992497
5846,188.718,-0.48000000000007503,False,-0.48000000000007503,0.26999999999992497
5847,188.768,0.3000000000000682,False,0.3000000000000682,0.26999999999992497
5848,188.885,0.7019999999999413,False,0.7019999999999413,0.2849999999999966
5849,188.844,-0.2459999999999809,False,-0.2459999999999809,0.2849999999999966
5850,188.833,-0.06599999999997408,False,-0.06599999999997408,0.2849999999999966
5851,189.224,2.345999999999947,False,2.345999999999947,0.32099999999999795
5852,189.083,-0.8459999999999468,False,-0.8459999999999468,0.2849999999999966
5853,189.18,0.5820000000000505,False,0.5820000000000505,0.32099999999999795
5854,189.273,0.5579999999999359,False,0.5579999999999359,0.32099999999999795
5855,189.298,0.1500000000000341,False,0.1500000000000341,0.32099999999999795
5856,189.251,-0.28199999999998226,False,-0.28199999999998226,0.32099999999999795
5857,189.502,1.5060000000000286,False,1.5060000000000286,0.32099999999999795
5858,189.395,-0.6419999999999959,False,-0.6419999999999959,0.32099999999999795
5859,189.595,1.1999999999999318,False,1.1999999999999318,0.32099999999999795
5860,189.729,0.8040000000000873,False,0.8040000000000873,0.34799999999995634
5861,189.529,-1.2000000000001023,False,-1.2000000000001023,0.3270000000000266
5862,189.797,1.608000000000004,False,1.608000000000004,0.3270000000000266
5863,189.785,-0.07200000000000273,False,-0.07200000000000273,0.3270000000000266
5864,189.771,-0.08400000000006003,False,-0.08400000000006003,0.2790000000000532
5865,189.969,1.188000000000045,False,1.188000000000045,0.3270000000000266
5866,190.03,0.3660000000000423,False,0.3660000000000423,0.3270000000000266
5867,190.056,0.15600000000006276,False,0.15600000000006276,0.3270000000000266
5868,190.399,2.057999999999936,False,2.057999999999936,0.36000000000001364
5869,190.299,-0.5999999999999659,False,-0.5999999999999659,0.3270000000000266
5870,190.217,-0.4919999999999618,False,-0.4919999999999618,0.2790000000000532
5871,190.449,1.391999999999996,False,1.391999999999996,0.2790000000000532
5872,190.475,0.15599999999989222,False,0.15599999999989222,0.2790000000000532
5873,190.463,-0.07200000000000273,False,-0.07200000000000273,0.20700000000005048
5874,190.639,1.0560000000000969,False,1.0560000000000969,0.22800000000006548
5875,190.787,0.8879999999999768,False,0.8879999999999768,0.3270000000000266
5876,190.699,-0.5279999999999632,False,-0.5279999999999632,0.22800000000006548
5877,190.713,0.0839999999998895,False,0.0839999999998895,0.1559999999999775
5878,190.766,0.31799999999998363,False,0.31799999999998363,0.22800000000006548
5879,190.831,0.38999999999998636,False,0.38999999999998636,0.22800000000006548
5880,191.083,1.5120000000000573,False,1.5120000000000573,0.3090000000000259
5881,191.134,0.30599999999992633,False,0.30599999999992633,0.30299999999999727
5882,191.053,-0.48599999999993315,False,-0.48599999999993315,0.30299999999999727
5883,191.162,0.6540000000000532,False,0.6540000000000532,0.311999999999955
5884,191.086,-0.45599999999996044,False,-0.45599999999996044,0.23099999999999454
5885,191.249,0.977999999999895,False,0.977999999999895,0.311999999999955
5886,191.332,0.49799999999999045,False,0.49799999999999045,0.34200000000001296
5887,191.497,0.9900000000001228,False,0.9900000000001228,0.34200000000001296
5888,191.594,0.58199999999988,False,0.58199999999988,0.3780000000000143
5889,191.414,-1.080000000000041,False,-1.080000000000041,0.34200000000001296
5890,191.512,0.5880000000000791,False,0.5880000000000791,0.34200000000001296
5891,191.7,1.127999999999929,False,1.127999999999929,0.3780000000000143
5892,191.585,-0.689999999999884,False,-0.689999999999884,0.3780000000000143
5893,191.71,0.75,False,0.75,0.3780000000000143
5894,191.948,1.4279999999999973,False,1.4279999999999973,0.4439999999999884
5895,192.068,0.7200000000000273,False,0.7200000000000273,0.4439999999999884
5896,191.914,-0.9240000000001487,False,-0.9240000000001487,0.3780000000000143
5897,191.986,0.43200000000001637,False,0.43200000000001637,0.41100000000000136
5898,192.188,1.211999999999989,False,1.211999999999989,0.41100000000000136
5899,192.293,0.6300000000001091,False,0.6300000000001091,0.4650000000000034
5900,192.237,-0.3360000000000696,False,-0.3360000000000696,0.4650000000000034
5901,192.238,0.006000000000028649,False,0.006000000000028649,0.41100000000000136
5902,192.428,1.1399999999999864,False,1.1399999999999864,0.4650000000000034
5903,192.476,0.2880000000000109,False,0.2880000000000109,0.4650000000000034
5904,192.516,0.23999999999995225,False,0.23999999999995225,0.41100000000000136
5905,192.764,1.4880000000001132,False,1.4880000000001132,0.4650000000000034
5906,192.65,-0.6840000000000259,False,-0.6840000000000259,0.4650000000000034
5907,192.565,-0.5100000000000477,False,-0.5100000000000477,0.41100000000000136
5908,192.818,1.518000000000086,False,1.518000000000086,0.4650000000000034
5909,192.766,-0.3120000000001255,False,-0.3120000000001255,0.4650000000000034
5910,192.899,0.7980000000000587,False,0.7980000000000587,0.4650000000000034
5911,193.029,0.7799999999999727,False,0.7799999999999727,0.4650000000000034
5912,193.109,0.48000000000007503,False,0.48000000000007503,0.48900000000003274
5913,192.761,-2.088000000000079,False,-2.088000000000079,0.48900000000003274
5914,193.063,1.811999999999955,False,1.811999999999955,0.5399999999999352
5915,193.118,0.3300000000000409,False,0.3300000000000409,0.5399999999999352
5916,193.213,0.5699999999999932,False,0.5699999999999932,0.5339999999999918
5917,193.168,-0.26999999999992497,False,-0.26999999999992497,0.5339999999999918
5918,189.703,-20.79000000000002,True,0.48000000000007503,0.5339999999999918
5919,193.334,21.786,True,0.5219999999999345,0.5099999999999625
5920,193.21,-0.7439999999999714,False,-0.7439999999999714,0.5099999999999625
5921,193.425,1.2900000000000205,False,1.2900000000000205,0.5099999999999625
5922,193.569,0.8639999999998622,False,0.8639999999998622,0.5459999999999638
5923,193.382,-1.1219999999999004,False,-1.1219999999999004,0.5010000000000048
5924,193.616,1.4040000000000532,False,1.4040000000000532,0.5010000000000048
5925,193.703,0.5219999999999345,False,0.5219999999999345,0.5219999999999345
5926,193.561,-0.8519999999999754,False,-0.8519999999999754,0.5010000000000048
5927,193.775,1.2839999999999918,False,1.2839999999999918,0.5010000000000048
5928,193.849,0.44399999999990314,False,0.44399999999990314,0.5010000000000048
5929,194.031,1.0920000000000982,False,1.0920000000000982,0.5010000000000048
5930,193.873,-0.9480000000000928,False,-0.9480000000000928,0.48000000000007503
5931,194.039,0.9959999999999809,False,0.9959999999999809,0.48000000000007503
5932,194.004,-0.20999999999997954,False,-0.20999999999997954,0.48000000000007503
5933,194.181,1.0620000000001255,False,1.0620000000001255,0.5010000000000048
5934,194.311,0.7799999999999727,False,0.7799999999999727,0.5010000000000048
5935,194.117,-1.164000000000101,False,-1.164000000000101,0.48000000000007503
5936,194.35,1.3980000000000246,False,1.3980000000000246,0.5010000000000048
5937,194.452,0.6120000000000232,False,0.6120000000000232,0.5219999999999345
5938,194.475,0.1379999999999768,False,0.1379999999999768,0.5010000000000048
5939,194.576,0.6059999999999945,False,0.6059999999999945,0.5219999999999345
5940,194.727,0.9060000000000628,False,0.9060000000000628,0.5459999999999638
5941,194.563,-0.9840000000000941,False,-0.9840000000000941,0.5219999999999345
5942,194.773,1.2600000000000477,False,1.2600000000000477,0.5459999999999638
5943,194.898,0.75,False,0.75,0.5879999999999939
5944,194.796,-0.6120000000000232,False,-0.6120000000000232,0.5459999999999638
5945,194.865,0.41400000000010095,False,0.41400000000010095,0.5459999999999638
5946,194.918,0.31799999999998363,False,0.31799999999998363,0.5219999999999345
5947,195.047,0.7739999999999441,False,0.7739999999999441,0.5219999999999345
5948,195.223,1.0560000000000969,False,1.0560000000000969,0.5459999999999638
5949,195.374,0.9059999999998922,False,0.9059999999998922,0.5879999999999939
5950,195.387,0.07800000000003138,False,0.07800000000003138,0.5459999999999638
5951,195.262,-0.75,False,-0.75,0.5459999999999638
5952,195.273,0.06599999999997408,False,0.06599999999997408,0.5219999999999345
5953,195.263,-0.05999999999994543,False,-0.05999999999994543,0.5219999999999345
5954,195.562,1.7940000000000396,False,1.7940000000000396,0.5639999999999645
5955,195.899,2.0219999999999345,False,2.0219999999999345,0.6090000000000089
5956,195.724,-1.0500000000000682,False,-1.0500000000000682,0.6090000000000089
5957,195.838,0.6840000000000259,False,0.6840000000000259,0.6090000000000089
5958,195.886,0.2880000000000109,False,0.2880000000000109,0.5639999999999645
5959,196.0,0.6840000000000259,False,0.6840000000000259,0.6090000000000089
5960,195.962,-0.22800000000006548,False,-0.22800000000006548,0.5639999999999645
5961,196.155,1.1580000000000723,False,1.1580000000000723,0.6090000000000089
5962,196.166,0.06599999999997408,False,0.06599999999997408,0.6090000000000089
5963,196.3,0.8040000000000873,False,0.8040000000000873,0.6090000000000089
5964,196.34,0.23999999999995225,False,0.23999999999995225,0.6090000000000089
5965,196.432,0.5519999999999072,False,0.5519999999999072,0.5789999999999509
5966,196.355,-0.4619999999999891,False,-0.4619999999999891,0.5789999999999509
5967,196.632,1.6620000000000914,False,1.6620000000000914,0.5789999999999509
5968,196.681,0.29400000000003956,False,0.29400000000003956,0.5789999999999509
5969,196.629,-0.3120000000001255,False,-0.3120000000001255,0.4830000000000041
5970,196.678,0.29400000000003956,False,0.29400000000003956,0.3660000000000423
5971,196.682,0.023999999999944066,False,0.023999999999944066,0.3660000000000423
5972,196.751,0.41400000000010095,False,0.41400000000010095,0.3660000000000423
5973,196.884,0.7979999999998881,False,0.7979999999998881,0.3660000000000423
5974,196.999,0.6900000000000546,False,0.6900000000000546,0.41400000000010095
5975,197.041,0.25200000000000955,False,0.25200000000000955,0.3660000000000423
5976,197.284,1.45799999999997,False,1.45799999999997,0.3660000000000423
5977,197.132,-0.9119999999999209,False,-0.9119999999999209,0.3660000000000423
5978,197.188,0.33599999999989905,False,0.33599999999989905,0.32699999999994134
5979,197.29,0.6120000000000232,False,0.6120000000000232,0.32699999999994134
5980,197.274,-0.0959999999999468,False,-0.0959999999999468,0.32699999999994134
5981,197.583,1.853999999999985,False,1.853999999999985,0.32699999999994134
5982,197.665,0.4919999999999618,False,0.4919999999999618,0.375
5983,197.648,-0.10199999999997544,False,-0.10199999999997544,0.3149999999999693
5984,197.703,0.3300000000000409,False,0.3300000000000409,0.31200000000004025
5985,197.64,-0.3780000000000996,False,-0.3780000000000996,0.29400000000003956
5986,197.807,1.0020000000000095,False,1.0020000000000095,0.31200000000004025
5987,197.957,0.9000000000000341,False,0.9000000000000341,0.33299999999997
5988,197.868,-0.5339999999999918,False,-0.5339999999999918,0.33299999999997
5989,198.088,1.3199999999999932,False,1.3199999999999932,0.375
5990,198.031,-0.3419999999999277,False,-0.3419999999999277,0.33299999999997
5991,198.09,0.353999999999985,False,0.353999999999985,0.33299999999997
5992,198.078,-0.07200000000000273,False,-0.07200000000000273,0.33299999999997
5993,198.281,1.2180000000000177,False,1.2180000000000177,0.33299999999997
5994,198.45,1.0139999999998963,False,1.0139999999998963,0.344999999999942
5995,198.168,-1.6919999999998936,False,-1.6919999999998936,0.33299999999997
5996,198.462,1.7639999999998963,False,1.7639999999998963,0.344999999999942
5997,201.405,17.658000000000072,True,0.353999999999985,0.344999999999942
5998,198.569,-17.016000000000076,True,0.353999999999985,0.353999999999985
5999,198.435,-0.8039999999999168,False,-0.8039999999999168,0.344999999999942
6000,198.536,0.6059999999999945,False,0.6059999999999945,0.353999999999985
6001,198.715,1.0740000000000123,False,1.0740000000000123,0.353999999999985
6002,198.563,-0.9120000000000914,False,-0.9120000000000914,0.353999999999985
6003,199.069,3.0360000000000014,False,3.0360000000000014,0.353999999999985
6004,198.961,-0.647999999999854,False,-0.647999999999854,0.353999999999985
6005,198.782,-1.0740000000000123,False,-1.0740000000000123,0.353999999999985
6006,199.019,1.4219999999999686,False,1.4219999999999686,0.353999999999985
6007,199.075,0.33599999999989905,False,0.33599999999989905,0.353999999999985
6008,199.043,-0.1919999999998936,False,-0.1919999999998936,0.353999999999985
6009,199.227,1.103999999999985,False,1.103999999999985,0.353999999999985
6010,198.986,-1.4460000000000832,False,-1.4460000000000832,0.344999999999942
6011,199.237,1.5060000000000286,False,1.5060000000000286,0.353999999999985
6012,199.288,0.30600000000009686,False,0.30600000000009686,0.344999999999942
6013,199.521,1.397999999999854,False,1.397999999999854,0.353999999999985
6014,199.345,-1.0559999999999263,False,-1.0559999999999263,0.353999999999985
6015,199.583,1.4279999999999973,False,1.4279999999999973,0.353999999999985
6016,202.841,19.54800000000006,True,0.30600000000009686,0.353999999999985
6017,199.756,-18.510000000000048,True,0.30600000000009686,0.344999999999942
6018,199.652,-0.6240000000000805,False,-0.6240000000000805,0.33299999999997
6019,199.627,-0.14999999999986358,False,-0.14999999999986358,0.33299999999997
6020,199.845,1.3079999999999359,False,1.3079999999999359,0.344999999999942
6021,199.99,0.8700000000000614,False,0.8700000000000614,0.353999999999985
6022,200.02,0.18000000000000682,False,0.18000000000000682,0.344999999999942
6023,199.918,-0.6120000000000232,False,-0.6120000000000232,0.32099999999999795
6024,199.964,0.2759999999999536,False,0.2759999999999536,0.32099999999999795
6025,200.123,0.9539999999999509,False,0.9539999999999509,0.32099999999999795
6026,200.127,0.024000000000114596,False,0.024000000000114596,0.32099999999999795
6027,200.236,0.6539999999998827,False,0.6539999999998827,0.32099999999999795
6028,200.329,0.5580000000001064,False,0.5580000000001064,0.344999999999942
6029,200.495,0.9959999999999809,False,0.9959999999999809,0.344999999999942
6030,200.409,-0.5160000000000764,False,-0.5160000000000764,0.32099999999999795
6031,200.378,-0.18600000000003547,False,-0.18600000000003547,0.32099999999999795
6032,200.467,0.5340000000001623,False,0.5340000000001623,0.32099999999999795
6033,200.659,1.1519999999998731,False,1.1519999999998731,0.32099999999999795
6034,200.634,-0.1500000000000341,False,-0.1500000000000341,0.30600000000009686
6035,200.648,0.08400000000006003,False,0.08400000000006003,0.30600000000009686
6036,200.809,0.9660000000000082,False,0.9660000000000082,0.30600000000009686
6037,200.859,0.3000000000000682,False,0.3000000000000682,0.30600000000009686
6038,200.914,0.3299999999998704,False,0.3299999999998704,0.30600000000009686
6039,200.914,0.0,False,0.0,0.30600000000009686
6040,200.897,-0.10199999999997544,False,-0.10199999999997544,0.30600000000009686
6041,201.034,0.8220000000000027,False,0.8220000000000027,0.30600000000009686
6042,201.036,0.012000000000057298,False,0.012000000000057298,0.30600000000009686
6043,200.895,-0.8459999999999468,False,-0.8459999999999468,0.30300000000008254
6044,201.215,1.919999999999959,False,1.919999999999959,0.30600000000009686
6045,201.111,-0.6240000000000805,False,-0.6240000000000805,0.30300000000008254
6046,201.338,1.3620000000000232,False,1.3620000000000232,0.30600000000009686
6047,201.428,0.5400000000000205,False,0.5400000000000205,0.30600000000009686
6048,201.711,1.6980000000000928,False,1.6980000000000928,0.30600000000009686
6049,201.474,-1.4220000000001392,False,-1.4220000000001392,0.30300000000008254
6050,201.669,1.1700000000001296,False,1.1700000000001296,0.30600000000009686
6051,201.664,-0.030000000000143245,False,-0.030000000000143245,0.30300000000008254
6052,201.807,0.8580000000000041,False,0.8580000000000041,0.30300000000008254
6053,201.774,-0.19799999999992224,False,-0.19799999999992224,0.2880000000000109
6054,201.739,-0.20999999999997954,False,-0.20999999999997954,0.2880000000000109
6055,201.924,1.1100000000000136,False,1.1100000000000136,0.3149999999999693
6056,202.003,0.47399999999987585,False,0.47399999999987585,0.3149999999999693
6057,202.067,0.38400000000012824,False,0.38400000000012824,0.3149999999999693
6058,202.066,-0.006000000000028649,False,-0.006000000000028649,0.3149999999999693
6059,202.137,0.4259999999999877,False,0.4259999999999877,0.3569999999999993
6060,202.307,1.019999999999925,False,1.019999999999925,0.405000000000058
6061,202.362,0.3300000000000409,False,0.3300000000000409,0.3570000000000846
6062,202.28,-0.4919999999999618,False,-0.4919999999999618,0.3570000000000846
6063,202.413,0.7980000000000587,False,0.7980000000000587,0.3570000000000846
6064,202.367,-0.27600000000012415,False,-0.27600000000012415,0.32999999999995566
6065,202.61,1.4580000000001405,False,1.4580000000001405,0.32999999999995566
6066,202.699,0.5339999999999918,False,0.5339999999999918,0.3570000000000846
6067,202.884,1.1099999999998431,False,1.1099999999998431,0.405000000000058
6068,202.898,0.08400000000006003,False,0.08400000000006003,0.3570000000000846
6069,202.916,0.10800000000000409,False,0.10800000000000409,0.32999999999995566
6070,203.252,2.0160000000000764,False,2.0160000000000764,0.3570000000000846
6071,203.112,-0.8400000000000887,False,-0.8400000000000887,0.3570000000000846
6072,203.223,0.6660000000001105,False,0.6660000000001105,0.3570000000000846
6073,203.078,-0.8700000000000614,False,-0.8700000000000614,0.3570000000000846
6074,203.419,2.046000000000049,False,2.046000000000049,0.405000000000058
6075,203.656,1.4219999999999686,False,1.4219999999999686,0.4499999999999318
6076,203.502,-0.9239999999999782,False,-0.9239999999999782,0.4499999999999318
6077,203.652,0.8999999999998636,False,0.8999999999998636,0.4499999999999318
6078,203.749,0.5820000000000505,False,0.5820000000000505,0.5039999999999338
6079,203.863,0.6840000000000259,False,0.6840000000000259,0.5370000000000061
6080,203.816,-0.28199999999998226,False,-0.28199999999998226,0.5039999999999338
6081,203.659,-0.9420000000000641,False,-0.9420000000000641,0.5039999999999338
6082,203.886,1.3620000000000232,False,1.3620000000000232,0.5039999999999338
6083,203.988,0.6120000000000232,False,0.6120000000000232,0.5039999999999338
6084,204.046,0.34799999999995634,False,0.34799999999995634,0.4499999999999318
6085,204.029,-0.10199999999997544,False,-0.10199999999997544,0.4499999999999318
6086,204.045,0.0959999999999468,False,0.0959999999999468,0.405000000000058
6087,204.103,0.3480000000001269,False,0.3480000000001269,0.405000000000058
6088,204.208,0.6299999999999386,False,0.6299999999999386,0.405000000000058
6089,204.251,0.2580000000000382,False,0.2580000000000382,0.405000000000058
6090,204.352,0.6059999999999945,False,0.6059999999999945,0.4499999999999318
6091,204.4,0.2880000000000109,False,0.2880000000000109,0.405000000000058
6092,204.396,-0.024000000000114596,False,-0.024000000000114596,0.36600000000012756
6093,204.381,-0.08999999999991815,False,-0.08999999999991815,0.3480000000000416
6094,204.594,1.2779999999999632,False,1.2779999999999632,0.3870000000000573
6095,204.603,0.05400000000008731,False,0.05400000000008731,0.3480000000000416
6096,204.856,1.5179999999999154,False,1.5179999999999154,0.3480000000000416
6097,204.885,0.17399999999997817,False,0.17399999999997817,0.3480000000000416
6098,204.904,0.11400000000003274,False,0.11400000000003274,0.3480000000000416
6099,204.875,-0.17399999999997817,False,-0.17399999999997817,0.31799999999998363
6100,204.881,0.036000000000001364,False,0.036000000000001364,0.31799999999998363
6101,205.116,1.4100000000000819,False,1.4100000000000819,0.31799999999998363
6102,205.184,0.4079999999999018,False,0.4079999999999018,0.31799999999998363
6103,205.038,-0.8759999999999195,False,-0.8759999999999195,0.27300000000002456
6104,205.322,1.7039999999999509,False,1.7039999999999509,0.31799999999998363
6105,205.339,0.10199999999997544,False,0.10199999999997544,0.31799999999998363
6106,205.128,-1.2660000000000764,False,-1.2660000000000764,0.27300000000002456
6107,205.41,1.6920000000000641,False,1.6920000000000641,0.31799999999998363
6108,205.466,0.3360000000000696,False,0.3360000000000696,0.31200000000004025
6109,205.486,0.11999999999989086,False,0.11999999999989086,0.31200000000004025
6110,205.679,1.1580000000000723,False,1.1580000000000723,0.31200000000004025
6111,205.919,1.4400000000000546,False,1.4400000000000546,0.31200000000004025
6112,205.807,-0.6720000000001392,False,-0.6720000000001392,0.31200000000004025
6113,205.891,0.5040000000000191,False,0.5040000000000191,0.31200000000004025
6114,205.788,-0.6179999999998813,False,-0.6179999999998813,0.27300000000002456
6115,205.954,0.9959999999999809,False,0.9959999999999809,0.27300000000002456
6116,205.933,-0.12600000000009004,False,-0.12600000000009004,0.27300000000002456
6117,205.994,0.3660000000000423,False,0.3660000000000423,0.31200000000004025
6118,208.138,12.864000000000033,True,0.34799999999995634,0.31200000000004025
6119,205.946,-13.152000000000044,True,0.34799999999995634,0.31200000000004025
6120,206.28,2.004000000000019,False,2.004000000000019,0.31200000000004025
6121,206.295,0.08999999999991815,False,0.08999999999991815,0.31200000000004025
6122,206.352,0.3420000000000982,False,0.3420000000000982,0.3390000000000839
6123,206.593,1.4459999999999127,False,1.4459999999999127,0.3390000000000839
6124,206.36,-1.397999999999854,False,-1.397999999999854,0.31200000000004025
6125,206.579,1.3139999999999645,False,1.3139999999999645,0.3390000000000839
6126,208.193,9.684000000000026,True,0.3420000000000982,0.3390000000000839
6127,206.69,-9.018000000000086,True,0.34799999999995634,0.3420000000000982
6128,206.603,-0.5219999999999345,False,-0.5219999999999345,0.3420000000000982
6129,206.864,1.565999999999974,False,1.565999999999974,0.3450000000000273
6130,206.77,-0.5639999999999645,False,-0.5639999999999645,0.3420000000000982
6131,206.828,0.34799999999995634,False,0.34799999999995634,0.3450000000000273
6132,206.86,0.19200000000006412,False,0.19200000000006412,0.3420000000000982
6133,207.164,1.8239999999998417,False,1.8239999999998417,0.3450000000000273
6134,206.634,-3.180000000000007,False,-3.180000000000007,0.3450000000000273
6135,207.031,2.3820000000001187,False,2.3820000000001187,0.34799999999995634
6136,207.29,1.5539999999999168,False,1.5539999999999168,0.34799999999995634
6137,207.084,-1.2359999999999332,False,-1.2359999999999332,0.34799999999995634
6138,207.319,1.4099999999999113,False,1.4099999999999113,0.34799999999995634
6139,207.293,-0.15599999999989222,False,-0.15599999999989222,0.34799999999995634
6140,207.496,1.2180000000000177,False,1.2180000000000177,0.34799999999995634
6141,207.444,-0.3120000000001255,False,-0.3120000000001255,0.34799999999995634
6142,207.421,-0.1379999999999768,False,-0.1379999999999768,0.34799999999995634
6143,207.626,1.230000000000075,False,1.230000000000075,0.34799999999995634
6144,207.632,0.036000000000001364,False,0.036000000000001364,0.34799999999995634
6145,207.826,1.1639999999999304,False,1.1639999999999304,0.34799999999995634
6146,207.801,-0.1500000000000341,False,-0.1500000000000341,0.34799999999995634
6147,208.068,1.602000000000146,False,1.602000000000146,0.34799999999995634
6148,207.85,-1.3080000000001064,False,-1.3080000000001064,0.34799999999995634
6149,208.111,1.565999999999974,False,1.565999999999974,0.34799999999995634
6150,208.01,-0.6059999999999945,False,-0.6059999999999945,0.34799999999995634
6151,208.096,0.5160000000000764,False,0.5160000000000764,0.34799999999995634
